,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio
15547,26,145000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,14000,10.59,0,0.1,N,2,0.09655172413793103
15548,24,145000,MORTGAGE,3.0,MEDICAL,B,12000,10.99,0,0.08,N,2,0.08275862068965517
15549,25,145000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,8000,8.49,0,0.06,N,3,0.05517241379310345
15550,26,77368,RENT,1.0,VENTURE,B,15000,10.0,0,0.19,N,3,0.19387860614207425
15551,23,73000,RENT,7.0,EDUCATION,A,15000,7.51,1,0.21,N,2,0.2054794520547945
15552,22,20000,OWN,7.0,PERSONAL,B,3200,12.21,0,0.16,N,4,0.16
15553,23,145000,MORTGAGE,3.0,MEDICAL,B,12000,10.37,0,0.08,N,2,0.08275862068965517
15554,22,145000,MORTGAGE,6.0,PERSONAL,A,12000,6.92,0,0.08,N,4,0.08275862068965517
15555,23,145000,MORTGAGE,0.0,EDUCATION,A,14400,5.79,0,0.1,N,4,0.0993103448275862
15556,23,80000,RENT,5.0,VENTURE,B,15000,12.69,0,0.19,N,4,0.1875
15557,25,145000,MORTGAGE,7.0,MEDICAL,A,12000,5.79,0,0.08,N,2,0.08275862068965517
15558,21,80000,RENT,3.0,VENTURE,A,15000,7.49,0,0.19,N,2,0.1875
15559,25,145000,MORTGAGE,3.0,EDUCATION,B,25000,11.36,0,0.17,N,4,0.1724137931034483
15560,24,145000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000,11.36,0,0.14,N,3,0.13793103448275862
15561,23,145000,OWN,7.0,EDUCATION,B,20800,11.83,0,0.14,N,4,0.14344827586206896
15562,24,145000,OWN,2.0,PERSONAL,B,11500,11.14,0,0.08,N,4,0.07931034482758621
15563,26,113050,MORTGAGE,4.0,MEDICAL,B,9000,12.53,1,0.07,N,4,0.07961079168509509
15564,26,80000,RENT,11.0,VENTURE,A,15000,8.49,0,0.19,N,2,0.1875
15565,25,133000,MORTGAGE,8.0,DEBTCONSOLIDATION,F,3000,17.9,1,0.02,Y,2,0.022556390977443608
15566,25,145000,MORTGAGE,3.0,PERSONAL,B,7500,10.08,0,0.05,N,2,0.05172413793103448
15567,21,19800,OWN,4.0,HOMEIMPROVEMENT,D,6800,14.59,1,0.34,N,2,0.3434343434343434
15568,24,145008,MORTGAGE,8.0,EDUCATION,A,5000,9.63,0,0.03,N,4,0.03448085622862187
15569,23,145596,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4700,6.92,0,0.03,N,2,0.03228110662380835
15570,24,19764,OWN,0.0,VENTURE,C,4800,13.61,1,0.24,Y,3,0.24286581663630843
15571,25,133900,MORTGAGE,9.0,VENTURE,D,7500,13.49,1,0.06,Y,2,0.05601194921583271
15572,26,145992,MORTGAGE,0.0,EDUCATION,D,20000,15.31,0,0.14,Y,2,0.13699380787988383
15573,26,19500,OWN,0.0,PERSONAL,A,5000,8.0,1,0.26,N,3,0.2564102564102564
15574,21,146000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4000,13.72,0,0.03,N,2,0.0273972602739726
15575,24,134000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,25000,14.83,1,0.19,N,4,0.1865671641791045
15576,25,146990,MORTGAGE,0.0,VENTURE,B,28000,10.99,0,0.19,N,3,0.19048914892169536
15577,23,147000,MORTGAGE,2.0,MEDICAL,B,24000,10.99,0,0.16,N,3,0.16326530612244897
15578,26,147000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,4100,6.92,0,0.03,N,3,0.027891156462585033
15579,23,147000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,10.25,0,0.17,N,3,0.17006802721088435
15580,23,74000,RENT,1.0,VENTURE,D,15000,15.65,1,0.2,N,2,0.20270270270270271
15581,26,147996,MORTGAGE,10.0,DEBTCONSOLIDATION,A,7500,8.0,0,0.05,N,3,0.05067704532554934
15582,26,80004,RENT,8.0,EDUCATION,B,15000,11.89,0,0.19,N,4,0.18749062546872655
15583,22,148000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000,7.66,0,0.1,N,4,0.10135135135135136
15584,21,19200,OWN,0.0,PERSONAL,B,2400,9.91,0,0.13,N,2,0.125
15585,24,148000,MORTGAGE,0.0,EDUCATION,A,4000,7.88,0,0.03,N,2,0.02702702702702703
15586,24,136000,MORTGAGE,9.0,PERSONAL,F,25000,19.13,1,0.18,N,3,0.18382352941176472
15587,23,75000,RENT,0.0,PERSONAL,C,15000,13.57,1,0.2,Y,3,0.2
15588,23,81960,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.62,0,0.18,N,3,0.18301610541727673
15589,25,136112,MORTGAGE,9.0,HOMEIMPROVEMENT,E,15600,19.42,1,0.11,N,2,0.1146114964147173
15590,23,149385,OWN,7.0,VENTURE,A,7000,8.94,0,0.05,N,4,0.04685878769622118
15591,26,149400,MORTGAGE,1.0,MEDICAL,A,7000,6.62,0,0.05,N,3,0.04685408299866131
15592,23,84000,RENT,4.0,EDUCATION,A,15000,6.03,0,0.18,N,4,0.17857142857142858
15593,23,149981,MORTGAGE,7.0,MEDICAL,C,25000,12.98,0,0.17,N,3,0.1666877804521906
15594,25,150000,OWN,0.0,VENTURE,A,14400,8.9,0,0.1,N,4,0.096
15595,25,150000,MORTGAGE,9.0,MEDICAL,C,20000,14.65,0,0.13,Y,4,0.13333333333333333
15596,25,78000,RENT,4.0,DEBTCONSOLIDATION,D,15000,15.31,1,0.19,Y,4,0.19230769230769232
15597,25,150000,MORTGAGE,9.0,PERSONAL,A,7500,8.9,0,0.05,N,3,0.05
15598,23,84000,RENT,0.0,MEDICAL,C,15000,11.34,0,0.18,N,3,0.17857142857142858
15599,26,84000,RENT,4.0,DEBTCONSOLIDATION,B,15000,10.14,0,0.18,N,4,0.17857142857142858
15600,25,150000,MORTGAGE,3.0,MEDICAL,A,12000,7.49,0,0.08,N,2,0.08
15601,24,150000,MORTGAGE,8.0,EDUCATION,A,8000,8.9,0,0.05,N,4,0.05333333333333334
15602,26,150000,MORTGAGE,8.0,MEDICAL,C,35000,15.96,0,0.23,N,3,0.23333333333333334
15603,23,19200,OWN,4.0,PERSONAL,A,6000,6.54,1,0.31,N,2,0.3125
15604,21,19200,OWN,5.0,EDUCATION,A,3300,6.17,1,0.17,N,2,0.171875
15605,25,85000,RENT,2.0,VENTURE,A,15000,7.9,0,0.18,N,4,0.17647058823529413
15606,25,150000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,5.42,0,0.07,N,4,0.06666666666666667
15607,24,150000,MORTGAGE,8.0,PERSONAL,C,25000,12.99,0,0.17,Y,4,0.16666666666666666
15608,23,85000,RENT,7.0,PERSONAL,B,15000,10.99,0,0.18,N,3,0.17647058823529413
15609,26,19200,OWN,7.0,PERSONAL,A,4500,7.88,1,0.23,N,3,0.234375
15610,23,150000,MORTGAGE,7.0,MEDICAL,B,30000,9.99,0,0.2,N,3,0.2
15611,25,150000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,5000,12.99,0,0.03,Y,4,0.03333333333333333
15612,23,85000,RENT,7.0,EDUCATION,D,15000,14.59,0,0.18,N,4,0.17647058823529413
15613,24,85000,RENT,0.0,MEDICAL,C,15000,13.11,0,0.18,N,3,0.17647058823529413
15614,21,85000,RENT,2.0,VENTURE,B,15000,10.95,0,0.18,N,3,0.17647058823529413
15615,26,150000,MORTGAGE,6.0,EDUCATION,D,6400,15.62,0,0.04,Y,2,0.042666666666666665
15616,24,85100,RENT,3.0,EDUCATION,C,15000,13.48,0,0.18,Y,2,0.1762632197414806
15617,24,150000,MORTGAGE,9.0,MEDICAL,A,24000,7.49,0,0.16,N,3,0.16
15618,25,86004,RENT,1.0,PERSONAL,C,15000,12.53,0,0.17,Y,4,0.17441049253523092
15619,25,150000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.08,N,4,0.08
15620,25,150000,MORTGAGE,9.0,EDUCATION,A,8200,5.79,0,0.05,N,3,0.05466666666666667
15621,26,87000,RENT,6.0,MEDICAL,A,15000,5.99,0,0.17,N,2,0.1724137931034483
15622,22,19008,OWN,4.0,PERSONAL,A,12000,5.42,1,0.63,N,4,0.6313131313131313
15623,23,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9600,6.92,0,0.06,N,2,0.064
15624,22,87000,RENT,6.0,PERSONAL,B,15000,10.62,0,0.17,N,2,0.1724137931034483
15625,26,150000,MORTGAGE,1.0,PERSONAL,B,6000,10.74,0,0.04,N,2,0.04
15626,22,150000,MORTGAGE,3.0,VENTURE,B,25000,11.11,0,0.17,N,3,0.16666666666666666
15627,25,150000,MORTGAGE,9.0,MEDICAL,B,25000,10.37,0,0.17,N,2,0.16666666666666666
15628,25,150000,MORTGAGE,4.0,EDUCATION,A,6000,7.66,0,0.04,N,3,0.04
15629,21,19000,OWN,0.0,MEDICAL,D,7200,14.74,1,0.38,Y,4,0.37894736842105264
15630,25,150000,MORTGAGE,9.0,PERSONAL,B,20000,8.88,0,0.13,N,4,0.13333333333333333
15631,22,87800,RENT,3.0,MEDICAL,B,15000,11.36,0,0.17,N,4,0.17084282460136674
15632,25,150000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,15000,6.54,0,0.1,N,2,0.1
15633,23,150000,MORTGAGE,7.0,MEDICAL,A,8000,6.91,0,0.05,N,2,0.05333333333333334
15634,26,150000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,9.99,0,0.17,N,4,0.16666666666666666
15635,23,88000,RENT,0.0,EDUCATION,C,15000,10.28,0,0.17,N,2,0.17045454545454544
15636,25,150000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,6.54,0,0.07,N,4,0.06666666666666667
15637,26,150000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,14000,10.36,0,0.09,N,3,0.09333333333333334
15638,22,150000,MORTGAGE,6.0,PERSONAL,D,18000,15.2,0,0.12,N,4,0.12
15639,26,78000,RENT,1.0,DEBTCONSOLIDATION,B,15000,12.42,1,0.19,N,3,0.19230769230769232
15640,24,90000,RENT,6.0,HOMEIMPROVEMENT,D,15000,17.27,0,0.17,Y,4,0.16666666666666666
15641,24,90000,RENT,0.0,DEBTCONSOLIDATION,A,15000,7.9,0,0.17,N,2,0.16666666666666666
15642,24,150000,MORTGAGE,2.0,PERSONAL,B,24250,10.38,0,0.16,N,3,0.16166666666666665
15643,24,90000,RENT,8.0,HOMEIMPROVEMENT,D,15000,17.58,0,0.17,N,3,0.16666666666666666
15644,24,150000,MORTGAGE,3.0,MEDICAL,C,15000,13.48,0,0.1,N,2,0.1
15645,22,90000,RENT,5.0,MEDICAL,B,15000,11.49,0,0.17,N,4,0.16666666666666666
15646,25,150000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,22000,10.38,0,0.15,N,4,0.14666666666666667
15647,24,150000,MORTGAGE,8.0,VENTURE,B,24000,10.99,0,0.16,N,3,0.16
15648,26,90000,RENT,8.0,PERSONAL,D,15000,15.31,0,0.17,Y,3,0.16666666666666666
15649,23,150000,MORTGAGE,5.0,VENTURE,A,10000,7.14,0,0.07,N,4,0.06666666666666667
15650,25,150000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,10.25,0,0.17,N,2,0.16666666666666666
15651,24,150000,MORTGAGE,8.0,EDUCATION,B,25000,10.99,0,0.17,N,2,0.16666666666666666
15652,24,90000,RENT,3.0,HOMEIMPROVEMENT,B,15000,11.86,0,0.17,N,2,0.16666666666666666
15653,26,150000,OWN,10.0,VENTURE,B,24000,11.83,0,0.16,N,4,0.16
15654,26,150000,OWN,10.0,VENTURE,A,21000,7.49,0,0.14,N,4,0.14
15655,26,150000,OWN,6.0,EDUCATION,D,7000,14.96,0,0.05,Y,4,0.04666666666666667
15656,22,150000,MORTGAGE,6.0,MEDICAL,C,9500,12.87,0,0.06,Y,4,0.06333333333333334
15657,24,90000,RENT,9.0,VENTURE,D,15000,14.42,0,0.17,Y,3,0.16666666666666666
15658,24,150000,MORTGAGE,8.0,VENTURE,C,15000,13.16,0,0.1,Y,3,0.1
15659,25,79000,RENT,5.0,EDUCATION,B,15000,12.18,1,0.19,N,3,0.189873417721519
15660,26,150000,MORTGAGE,10.0,PERSONAL,B,15000,12.21,0,0.1,N,2,0.1
15661,25,150000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,13.16,0,0.03,Y,4,0.03333333333333333
15662,26,150000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,9.63,0,0.04,N,4,0.04
15663,25,150000,MORTGAGE,9.0,MEDICAL,B,12500,11.58,0,0.08,N,4,0.08333333333333333
15664,24,150000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,10.51,0,0.13,N,4,0.13333333333333333
15665,24,68000,RENT,5.0,MEDICAL,D,15000,15.58,1,0.19,Y,4,0.22058823529411764
15666,26,138000,MORTGAGE,4.0,EDUCATION,F,18000,16.4,1,0.13,N,3,0.13043478260869565
15667,23,150000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,24000,9.76,0,0.16,N,4,0.16
15668,25,150000,MORTGAGE,9.0,MEDICAL,B,12125,8.7,0,0.08,N,4,0.08083333333333333
15669,21,150075,OWN,0.0,VENTURE,A,25000,7.49,0,0.17,N,2,0.16658337497917708
15670,23,150600,MORTGAGE,3.0,EDUCATION,A,2400,7.49,0,0.02,N,2,0.01593625498007968
15671,24,151000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,35000,14.27,0,0.23,Y,2,0.23178807947019867
15672,21,151000,MORTGAGE,5.0,VENTURE,B,8000,11.12,0,0.05,N,2,0.052980132450331126
15673,24,31000,RENT,6.0,PERSONAL,C,15075,15.27,1,0.49,Y,2,0.48629032258064514
15674,24,82308,RENT,4.0,HOMEIMPROVEMENT,B,15125,10.36,0,0.18,N,4,0.18376099528599893
15675,26,152000,MORTGAGE,3.0,MEDICAL,A,17500,8.49,0,0.12,N,2,0.11513157894736842
15676,26,152004,MORTGAGE,8.0,EDUCATION,A,5800,7.88,0,0.04,N,3,0.03815689060814189
15677,26,152229,OWN,3.0,PERSONAL,B,15000,11.36,0,0.1,N,2,0.09853575862680566
15678,25,153000,MORTGAGE,9.0,EDUCATION,B,7500,11.71,0,0.05,N,3,0.049019607843137254
15679,25,153000,MORTGAGE,9.0,EDUCATION,C,14500,13.85,0,0.09,N,3,0.09477124183006536
15680,25,153600,MORTGAGE,1.0,DEBTCONSOLIDATION,A,18000,6.99,0,0.12,N,2,0.1171875
15681,25,154000,MORTGAGE,4.0,MEDICAL,A,12225,7.49,0,0.08,N,3,0.07938311688311689
15682,24,154000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000,5.79,0,0.04,N,4,0.03896103896103896
15683,25,154000,MORTGAGE,1.0,EDUCATION,B,21600,10.37,0,0.14,N,3,0.14025974025974025
15684,25,154000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,9200,12.61,0,0.06,Y,4,0.05974025974025974
15685,25,154000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.08,N,3,0.07792207792207792
15686,26,154000,MORTGAGE,5.0,MEDICAL,B,12400,11.83,0,0.08,N,4,0.08051948051948052
15687,25,154008,MORTGAGE,1.0,DEBTCONSOLIDATION,B,9600,10.95,0,0.06,N,4,0.06233442418575658
15688,26,155000,MORTGAGE,4.0,MEDICAL,A,18000,6.99,0,0.12,N,4,0.11612903225806452
15689,21,18000,OWN,5.0,HOMEIMPROVEMENT,A,6500,7.4,1,0.36,N,3,0.3611111111111111
15690,24,155000,MORTGAGE,5.0,PERSONAL,A,12000,7.49,0,0.08,N,4,0.07741935483870968
15691,25,155000,MORTGAGE,8.0,PERSONAL,C,10000,13.06,0,0.06,Y,3,0.06451612903225806
15692,25,39000,RENT,9.0,VENTURE,D,15200,16.0,1,0.39,N,3,0.38974358974358975
15693,26,155000,MORTGAGE,10.0,EDUCATION,B,25000,10.75,0,0.16,N,3,0.16129032258064516
15694,25,155000,MORTGAGE,9.0,MEDICAL,A,18000,7.51,0,0.12,N,2,0.11612903225806452
15695,24,48000,RENT,4.0,DEBTCONSOLIDATION,B,15200,11.48,1,0.32,N,3,0.31666666666666665
15696,23,143000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,24250,14.59,1,0.17,Y,2,0.16958041958041958
15697,22,28080,RENT,5.0,VENTURE,E,15250,16.7,1,0.54,N,4,0.5430911680911681
15698,22,155000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,4000,11.14,0,0.03,N,3,0.025806451612903226
15699,25,155000,MORTGAGE,3.0,PERSONAL,D,22000,16.0,0,0.14,Y,4,0.14193548387096774
15700,25,155004,MORTGAGE,9.0,HOMEIMPROVEMENT,A,10500,7.49,0,0.07,N,2,0.06774018735000387
15701,23,31200,RENT,0.0,MEDICAL,E,15250,17.93,1,0.49,N,2,0.48878205128205127
15702,26,155142,MORTGAGE,6.0,PERSONAL,D,23000,18.25,0,0.15,N,2,0.14825127947299893
15703,25,155796,MORTGAGE,4.0,PERSONAL,C,25000,13.48,0,0.16,N,2,0.16046625073814474
15704,21,155800,MORTGAGE,2.0,MEDICAL,B,18000,11.26,0,0.12,N,3,0.11553273427471117
15705,26,156000,MORTGAGE,6.0,VENTURE,C,9600,14.27,0,0.06,Y,2,0.06153846153846154
15706,26,156000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,35000,10.65,0,0.22,N,4,0.22435897435897437
15707,24,38272,RENT,1.0,VENTURE,C,15250,14.17,1,0.4,Y,2,0.3984636287625418
15708,26,156000,MORTGAGE,5.0,PERSONAL,B,7000,9.91,0,0.04,N,4,0.04487179487179487
15709,26,34000,RENT,3.0,VENTURE,C,15250,13.22,1,0.45,Y,2,0.4485294117647059
15710,24,36000,RENT,6.0,MEDICAL,E,15250,15.95,1,0.42,Y,2,0.4236111111111111
15711,24,156000,MORTGAGE,8.0,EDUCATION,B,15000,10.25,0,0.1,N,3,0.09615384615384616
15712,26,17500,OWN,10.0,PERSONAL,A,5500,7.49,1,0.31,N,2,0.3142857142857143
15713,24,59000,RENT,7.0,HOMEIMPROVEMENT,D,15250,14.96,0,0.26,N,4,0.2584745762711864
15714,24,156000,MORTGAGE,6.0,MEDICAL,C,15000,13.57,0,0.1,Y,4,0.09615384615384616
15715,25,156000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,10000,13.22,0,0.06,Y,2,0.0641025641025641
15716,22,54288,RENT,3.0,VENTURE,B,15350,12.18,0,0.28,N,3,0.28275125257883876
15717,24,120000,RENT,9.0,MEDICAL,C,15400,14.26,0,0.13,N,2,0.12833333333333333
15718,25,144996,MORTGAGE,9.0,DEBTCONSOLIDATION,D,17600,14.84,1,0.12,N,3,0.12138265883196778
15719,25,157000,MORTGAGE,8.0,PERSONAL,A,28000,7.49,0,0.18,N,4,0.17834394904458598
15720,26,145000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000,10.25,1,0.14,N,2,0.13793103448275862
15721,26,157200,MORTGAGE,1.0,DEBTCONSOLIDATION,B,20000,12.18,0,0.13,N,3,0.1272264631043257
15722,24,36000,RENT,8.0,VENTURE,E,15450,13.43,1,0.43,N,2,0.42916666666666664
15723,26,157500,MORTGAGE,4.0,PERSONAL,B,25000,11.86,0,0.16,N,3,0.15873015873015872
15724,25,158000,MORTGAGE,10.0,VENTURE,C,20000,14.26,0,0.13,Y,2,0.12658227848101267
15725,26,91800,RENT,7.0,MEDICAL,C,15450,10.91,1,0.14,Y,3,0.16830065359477125
15726,26,159960,MORTGAGE,11.0,HOMEIMPROVEMENT,A,18325,7.49,0,0.11,N,3,0.11455988997249313
15727,23,159996,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12000,5.42,0,0.08,N,4,0.07500187504687617
15728,22,71760,RENT,6.0,EDUCATION,A,15500,7.88,0,0.22,N,2,0.21599777034559645
15729,22,160000,OWN,6.0,VENTURE,A,7000,8.9,0,0.04,N,3,0.04375
15730,26,125000,RENT,0.0,EDUCATION,A,15500,7.88,0,0.12,N,2,0.124
15731,23,54000,RENT,7.0,DEBTCONSOLIDATION,B,15550,11.71,0,0.29,N,4,0.287962962962963
15732,24,41000,RENT,4.0,MEDICAL,C,15600,12.87,1,0.38,Y,3,0.3804878048780488
15733,22,50000,RENT,7.0,DEBTCONSOLIDATION,B,15600,12.21,1,0.31,N,4,0.312
15734,26,148000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,7500,18.39,1,0.05,Y,3,0.05067567567567568
15735,24,160000,MORTGAGE,8.0,HOMEIMPROVEMENT,E,20000,19.69,0,0.13,Y,2,0.125
15736,23,60000,RENT,0.0,PERSONAL,B,15600,12.69,0,0.26,N,4,0.26
15737,23,160000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000,7.91,0,0.09,N,4,0.09375
15738,23,160000,MORTGAGE,1.0,VENTURE,C,35000,15.23,0,0.22,Y,2,0.21875
15739,25,62000,RENT,7.0,DEBTCONSOLIDATION,A,15600,7.49,0,0.25,N,4,0.25161290322580643
15740,24,160000,MORTGAGE,6.0,VENTURE,B,17000,9.25,0,0.11,N,3,0.10625
15741,25,110000,RENT,5.0,HOMEIMPROVEMENT,D,15600,15.33,0,0.14,Y,4,0.14181818181818182
15742,24,148000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,25000,15.31,1,0.17,Y,2,0.16891891891891891
15743,25,46000,RENT,4.0,EDUCATION,B,15625,9.91,1,0.34,N,4,0.33967391304347827
15744,24,44400,RENT,4.0,EDUCATION,F,15650,21.74,1,0.35,N,4,0.3524774774774775
15745,24,63000,RENT,1.0,HOMEIMPROVEMENT,A,15675,6.54,0,0.25,N,2,0.2488095238095238
15746,21,160000,OTHER,5.0,EDUCATION,A,6000,8.0,0,0.04,N,4,0.0375
15747,23,68000,RENT,3.0,MEDICAL,B,15700,11.49,0,0.23,N,2,0.23088235294117648
15748,24,162000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,16000,15.96,0,0.1,Y,2,0.09876543209876543
15749,26,150500,MORTGAGE,10.0,DEBTCONSOLIDATION,D,10000,15.99,1,0.07,N,3,0.0664451827242525
15750,23,163000,OWN,5.0,EDUCATION,B,10000,11.36,0,0.06,N,2,0.06134969325153374
15751,26,151900,MORTGAGE,10.0,HOMEIMPROVEMENT,B,20000,11.26,1,0.13,N,3,0.1316655694535879
15752,22,36000,RENT,0.0,PERSONAL,B,15850,11.48,1,0.44,N,3,0.44027777777777777
15753,24,50000,RENT,8.0,MEDICAL,E,15850,16.35,1,0.32,Y,3,0.317
15754,23,84000,RENT,3.0,MEDICAL,A,15850,8.49,0,0.19,N,4,0.1886904761904762
15755,23,165000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,5.42,0,0.03,N,3,0.030303030303030304
15756,22,104000,RENT,3.0,MEDICAL,C,15900,13.49,0,0.15,N,2,0.1528846153846154
15757,24,76000,RENT,6.0,HOMEIMPROVEMENT,B,16000,10.99,0,0.21,N,3,0.21052631578947367
15758,26,165000,MORTGAGE,10.0,EDUCATION,C,20000,13.22,0,0.12,Y,4,0.12121212121212122
15759,24,15996,OWN,8.0,EDUCATION,A,4000,8.0,1,0.25,N,2,0.25006251562890724
15760,23,77000,RENT,2.0,DEBTCONSOLIDATION,B,16000,11.14,0,0.21,N,3,0.2077922077922078
15761,22,165500,MORTGAGE,6.0,EDUCATION,C,12000,12.99,0,0.07,Y,3,0.07250755287009064
15762,24,79500,RENT,8.0,HOMEIMPROVEMENT,B,16000,11.14,0,0.2,N,4,0.20125786163522014
15763,23,165996,MORTGAGE,8.0,VENTURE,A,10000,7.49,0,0.06,N,4,0.06024241547989108
15764,22,166000,MORTGAGE,1.0,EDUCATION,B,23450,11.36,0,0.14,N,3,0.14126506024096386
15765,23,80000,RENT,6.0,EDUCATION,A,16000,7.49,0,0.2,N,2,0.2
15766,23,167300,MORTGAGE,1.0,EDUCATION,B,20000,12.21,0,0.12,N,2,0.1195457262402869
15767,23,168000,MORTGAGE,6.0,PERSONAL,B,15750,10.75,0,0.09,N,2,0.09375
15768,25,80000,RENT,0.0,DEBTCONSOLIDATION,B,16000,9.88,0,0.2,N,3,0.2
15769,23,80000,RENT,2.0,MEDICAL,C,16000,13.85,0,0.2,N,3,0.2
15770,24,170000,MORTGAGE,8.0,EDUCATION,B,5000,11.71,0,0.03,N,3,0.029411764705882353
15771,23,62900,RENT,1.0,MEDICAL,E,16000,16.35,1,0.22,N,4,0.2543720190779014
15772,25,80500,RENT,3.0,PERSONAL,E,16000,16.45,0,0.2,Y,4,0.19875776397515527
15773,26,170000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,20000,10.37,0,0.12,N,3,0.11764705882352941
15774,25,170000,MORTGAGE,0.0,EDUCATION,A,3850,6.17,0,0.02,N,4,0.022647058823529412
15775,26,81000,RENT,7.0,HOMEIMPROVEMENT,C,16000,13.85,0,0.2,Y,2,0.19753086419753085
15776,25,83000,RENT,2.0,DEBTCONSOLIDATION,B,16000,10.99,0,0.19,N,2,0.1927710843373494
15777,23,85000,RENT,2.0,PERSONAL,C,16000,14.27,0,0.19,N,2,0.18823529411764706
15778,25,170000,MORTGAGE,9.0,MEDICAL,B,25000,10.75,0,0.15,N,2,0.14705882352941177
15779,23,85000,RENT,4.0,VENTURE,A,16000,6.03,0,0.19,N,3,0.18823529411764706
15780,24,85000,RENT,1.0,VENTURE,B,16000,11.99,0,0.19,N,3,0.18823529411764706
15781,24,85000,RENT,0.0,EDUCATION,A,16000,6.91,0,0.19,N,2,0.18823529411764706
15782,24,134300,MORTGAGE,2.0,MEDICAL,E,12000,16.45,1,0.08,N,2,0.08935219657483247
15783,21,15300,OWN,5.0,MEDICAL,A,2500,6.03,1,0.16,N,2,0.16339869281045752
15784,26,172000,MORTGAGE,7.0,VENTURE,A,12000,7.49,0,0.07,N,2,0.06976744186046512
15785,24,172000,MORTGAGE,5.0,EDUCATION,B,15000,10.37,0,0.09,N,4,0.0872093023255814
15786,25,172000,MORTGAGE,9.0,EDUCATION,B,12000,11.86,0,0.07,N,4,0.06976744186046512
15787,25,86000,RENT,9.0,EDUCATION,D,16000,16.29,0,0.19,Y,2,0.18604651162790697
15788,26,173000,MORTGAGE,0.0,PERSONAL,A,10000,8.07,0,0.06,N,4,0.057803468208092484
15789,26,175000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,30000,10.99,0,0.17,N,2,0.17142857142857143
15790,23,89100,RENT,7.0,PERSONAL,C,16000,13.92,0,0.18,Y,4,0.17957351290684623
15791,25,175000,MORTGAGE,9.0,PERSONAL,B,7550,11.49,0,0.04,N,4,0.04314285714285714
15792,23,175000,MORTGAGE,5.0,EDUCATION,D,35000,15.31,0,0.2,N,3,0.2
15793,24,175000,MORTGAGE,9.0,EDUCATION,A,10000,5.42,0,0.06,N,3,0.05714285714285714
15794,26,175000,MORTGAGE,0.0,EDUCATION,D,7500,15.21,0,0.04,N,3,0.04285714285714286
15795,26,175000,MORTGAGE,0.0,PERSONAL,C,15000,13.48,0,0.09,N,3,0.08571428571428572
15796,25,15000,OWN,9.0,VENTURE,A,2000,6.91,0,0.13,N,3,0.13333333333333333
15797,24,90000,RENT,7.0,EDUCATION,B,16000,12.18,0,0.18,N,2,0.17777777777777778
15798,26,175000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3000,8.94,0,0.02,N,3,0.017142857142857144
15799,24,175000,OWN,3.0,VENTURE,B,8000,11.14,0,0.05,N,4,0.045714285714285714
15800,23,91000,RENT,2.0,EDUCATION,C,16000,14.22,0,0.18,Y,3,0.17582417582417584
